Barchov	-654745.650304	-1064102.15318
Bezděkov	-656652.054983	-1062857.25578
Lázně Bohdaneč	-653478.169015	-1054730.91242
Borek	-640282.19996	-1051058.55727
Brloh	-663604.331153	-1062198.9981
Břehy	-661482.196363	-1056609.80711
Bukovina nad Labem	-642589.961404	-1051703.02907
Bukovina u Přelouče	-663491.894676	-1068990.82025
Bukovka	-657144.022881	-1052858.43377
Čeperka	-647105.864151	-1051312.05375
Čepí	-652336.877477	-1066040.93369
Dolany	-652558.800506	-1051517.32947
Dříteč	-643515.631801	-1053692.49558
Hlavečník	-671911.802085	-1053967.53062
Hrobice	-645797.674475	-1053438.63496
Choltice	-659410.354667	-1065053.59914
Chvaletice	-672095.986493	-1059206.96221
Chýšť	-661901.292854	-1048372.8912
Jankovice	-665571.283678	-1062445.82437
Jedousov	-660419.163554	-1063409.47194
Jeníkovice	-655938.24409	-1065780.19165
Jezbořice	-654071.522613	-1066113.72494
Kasalice	-658412.30828	-1049972.00573
Kladruby nad Labem	-668423.60297	-1054121.55262
Kojice	-674886.571167	-1057826.63414
Labské Chrčice	-673641.380123	-1056021.29754
Libišany	-647030.587964	-1047733.8188
Lipoltice	-663411.55972	-1064767.06047
Litošice	-667666.284869	-1064383.16612
Mikulovice	-647925.024762	-1066265.84332
Mokošín	-662173.986916	-1061762.32405
Opatovice nad Labem	-644744.948981	-1048884.39163
Ostřešany	-645612.239668	-1066268.88218
Poběžovice u Přelouče	-661589.198659	-1064185.59393
Přelouč	-661862.076653	-1059682.82697
Přelovice	-658509.317335	-1055531.8902
Přepychy	-664880.854331	-1050739.27409
Ráby	-644325.219487	-1056775.05177
Rohovládova Bělá	-658609.29352	-1051943.82224
Rohoznice	-654719.267026	-1049944.5325
Rybitví	-652661.985952	-1058559.98871
Řečany nad Labem	-667890.216369	-1058363.1325
Selmice	-671209.295758	-1056384.03326
Semín	-665013.359575	-1056785.48087
Sezemice	-641171.887621	-1058492.70076
Sopřeč	-662383.663439	-1053450.24096
Srch	-648545.900832	-1055728.36039
Staré Hradiště	-646052.646445	-1057300.57246
Staré Jesenčany	-649441.767463	-1064323.94149
Staré Ždánice	-650443.214469	-1050804.11109
Starý Mateřov	-652296.210201	-1063937.33258
Stojice	-659961.702525	-1068757.17856
Strašov	-664952.532915	-1054015.75482
Svinčany	-657882.692491	-1067057.56571
Svojšice	-660623.062656	-1067245.64138
Tetov	-671456.265335	-1051675.40608
Turkovice	-663997.844097	-1067950.55758
Úhřetická Lhota	-640635.518834	-1066443.6037
Újezd u Přelouče	-666425.890698	-1051176.40874
Urbanice	-663258.918023	-1066345.6989
Valy	-658937.800137	-1060599.10707
Vápno	-663741.033289	-1051357.0006
Veselí	-658617.79533	-1062424.29389
Vlčí Habřina	-659772.513503	-1054342.45443
Voleč	-660678.254244	-1050047.0825
Vyšehněvice	-660297.249469	-1052496.11849
Zdechovice	-669012.965439	-1060509.93411
Žáravice	-661882.948797	-1051426.18589
Živanice	-656557.095349	-1057596.09305
Semily	-671170.445007	-993559.576867
Bělá	-664019.249107	-1002755.46152
Benešov u Semil	-668011.008773	-994213.841715
Bradlecká Lhota	-667974.762833	-1007512.08329
Bystrá nad Jizerou	-666146.403814	-995479.778774
Holenice	-673828.758989	-1003414.45868
Hrubá Skála	-680890.067619	-1001137.84181
Chuchelna	-674158.565669	-994642.619781
Kacanovy	-684171.424213	-998806.667899
Karlovice	-680375.407128	-998151.602487
Klokočí	-678947.486041	-993480.680221
Košťálov	-665797.737077	-997826.681324
Kruh	-661121.050278	-999638.526908
Libštát	-665280.773196	-1000280.60102
Lomnice nad Popelkou	-670098.539103	-1002996.74659
Mírová pod Kozákovem	-679259.272625	-994631.036337
Modřišice	-686372.077453	-996232.435041
Nová Ves nad Popelkou	-666601.040608	-1004332.47149
Ohrazenice	-685460.543697	-992784.114369
Olešnice	-686511.348427	-998738.818171
Levínská Olešnice	-658405.258231	-1004288.62802
Přepeře	-686850.214932	-994713.262733
Radostná pod Kozákovem	-677087.980617	-996509.912967
Rakousy	-681375.683099	-991621.716408
Rovensko pod Troskami	-676617.965602	-1000745.58923
Slaná	-670843.300152	-996807.796796
Stružinec	-670806.695022	-999323.185571
Svojek	-662475.147631	-1001446.08298
Syřenov	-665959.338959	-1007126.80968
Tatobity	-674681.201475	-997855.063127
Troskovice	-680402.547131	-1003953.04688
Turnov	-683482.204259	-994576.946486
Veselá	-673486.162825	-1000763.12218
Všeň	-688027.567736	-998112.934535
Vyskeř	-684277.594192	-1001173.00772
Záhoří	-675099.380385	-992079.501266
Žernov	-676139.219649	-999459.987988
Velký Luh	-885727.023321	-1008120.47996
Chodov	-852119.279796	-1027413.60483
Vysoká Pec	-860907.988545	-994894.947689
Krásný Les	-838641.616735	-998470.326316
Lhůta	-812897.299399	-1076540.56883
Dražeň	-825650.275352	-1048272.51218
Kočín	-812035.396075	-1050927.2422
Štichovice	-823485.150951	-1043775.15261
Zahrádka	-832797.628634	-1052327.88192
Velečín	-814703.252803	-1034331.52192
Tatiná	-826645.081098	-1057346.91112
Medový Újezd	-797694.117533	-1072202.547
Bílé Poličany	-645608.583973	-1021206.96049
Doubravice	-643181.695968	-1020008.30324
Dubenec	-641370.677043	-1022964.67693
Těšovice	-864251.53399	-1014082.8621
Lanžov	-644715.069423	-1023071.55158
Vranov	-846757.83395	-1064881.68872
Trotina	-646529.892549	-1019274.00919
Třebihošť	-646445.471335	-1016298.09772
Velký Vřešťov	-645003.872503	-1025566.51106
Pětikozly	-710339.157766	-1010573.1188
Modletice	-731752.399822	-1057594.73642
Sedlec	-738921.7714	-1032634.9874
Čakovičky	-732972.354888	-1028282.22928
Svémyslice	-725844.670682	-1038715.74721
Trnová	-749454.286878	-1061516.90713
Lhota u Příbramě	-779574.725509	-1079478.8256
Trhové Dušníky	-777165.397061	-1079852.33165
Radíč	-749198.543506	-1083163.49599
Šípy	-801181.719499	-1043004.87527
Krty	-812998.539237	-1032525.90341
Žďár	-810955.003261	-1036193.89458
Roztoky	-782207.31938	-1048841.98523
Přerubenice	-782066.97646	-1022846.83422
Nezabudice	-786630.591593	-1044461.16898
Korkyně	-752555.851644	-1075737.69317
Popovičky	-732018.941384	-1059608.66694
Černíky	-714729.042991	-1045053.94767
Stranný	-742429.181264	-1080437.87232
Soutice	-703244.730233	-1088655.92264
Železná	-767412.40231	-1048281.37448
Želenice	-758772.173451	-1027198.83621
Svárov	-763336.700022	-1042967.49135
Stradonice	-766152.369686	-1016961.50933
Grunta	-685271.383423	-1063527.61462
Církvice	-703379.67071	-1068104.96045
Krychnov	-698508.873588	-1058043.44976
Újezdec	-739841.447675	-1021649.17421
Březovice	-714620.630398	-1001979.99161
Husí Lhota	-696735.034689	-1009931.89835
Horní Slivno	-719755.89421	-1022006.00046
Koryta	-693898.731113	-994815.062003
Sezemice	-694418.314665	-993103.082332
Jiřice	-710248.174381	-1028726.87854
Podmoky	-683193.697741	-1038558.65748
Vrbice	-684197.174911	-1040690.57059
Chleby	-693125.488193	-1034933.16254
Hrubý Jeseník	-692229.712273	-1031287.48145
Nový Dvůr	-691708.970585	-1033538.16228
Oseček	-691101.225393	-1047504.54218
Čilec	-701470.68669	-1033938.77846
Zbožíčko	-704029.655465	-1032974.56239
Tehovec	-722932.378462	-1057165.62617
Karlík	-756181.68964	-1057599.03004
Březová-Oleško	-746382.756336	-1062447.24027
Račice	-779524.739572	-1046619.07739
