801447.144 1147417.755 799955.624 1151904.106 5164.709
801684.923 1145850.149 801447.144 1147417.755 1638.668
801696.45 1145814.026 801684.923 1145850.149 37.917
801447.144 1147417.755 799523.297 1146456.214 2381.953
797931.198 1151948.895 797324.075 1148303.383 4135.6
794635.168 1155579.712 794649.603 1155382.43 197.81
794649.603 1155382.43 794455.747 1153693.213 1782.183
794455.747 1153693.213 790502.284 1152787.603 4645.054
796337.355 1152011.83 794455.747 1153693.213 2600.464
777216.927 1154005.393 782170.627 1156324.443 6480.992
783662.877 1155195.96 783811.639 1153822.613 1422.141
782170.627 1156324.443 783662.877 1155195.96 1895.726
762661.197 1162442.291 757022.621 1165315.423 6592.443
757022.621 1165315.423 756528.672 1165697.486 683.041
769738.658 1157837.381 769595.855 1159105.463 1383.763
763997.899 1162341.791 762865.659 1162466.05 1178.548
769595.855 1159105.463 763997.899 1162341.791 7251.576
772593.446 1161251.745 769595.855 1159105.463 3839.893
757882.083 1157685.613 757501.206 1157457.241 508.402
756870.799 1157109.835 756644.747 1157126.66 226.811
757501.206 1157457.241 756870.799 1157109.835 1097.891
752586.499 1157488.654 751971.19 1158026.994 862.115
753911.314 1157050.956 752586.499 1157488.654 1430.287
745898.533 1159764.629 745581.019 1160225.233 559.439
746943.746 1157850.43 745898.533 1159764.629 2209.853
745581.019 1160225.233 745542.591 1162882.754 2685.951
755898.035 1157074.268 753911.314 1157050.956 2153.784
756644.747 1157126.66 755898.035 1157074.268 748.548
751971.19 1158026.994 751418.162 1157861.954 587.825
747941.529 1157597.52 746943.746 1157850.43 1110.154
751418.162 1157861.954 747941.529 1157597.52 3538.699
754742.917 1158984.226 755898.035 1157074.268 2516.049
746043.056 1172201.606 745265.626 1171588.966 1028.678
745265.626 1171588.966 749845.912 1168412.055 6280.748
749845.912 1168412.055 753878.916 1166863.308 4489.851
745265.626 1171588.966 742558.957 1169259.538 3729.951
741963.537 1168027.431 740267.595 1165849.275 2779.399
742558.957 1169259.538 741963.537 1168027.431 1368.434
749324.418 1177236.278 745651.655 1176717.15 4074.267
745651.655 1176717.15 744730.157 1176373.28 997.742
748119.255 1185329.402 748322.552 1187140.868 2087.231
752605.21 1187311.578 754239.277 1183083.236 4790.1
756360.508 1192361.895 753896.054 1190151.623 3665.967
753896.054 1190151.623 753202.214 1187596.943 2716.301
754742.917 1158984.226 754066.017 1158370.385 1122.351
754066.017 1158370.385 753911.314 1157050.956 1359.343
745581.019 1160225.233 745391.928 1159906.795 371.052
751357.725 1165115.928 745553.938 1166792.394 6329.455
745553.938 1166792.394 745178.185 1162995.863 3967.608
745553.938 1166792.394 741963.537 1168027.431 3824.866
755816.685 1138344.183 751521.51 1138926.823 4511.366
745072.488 1145449.717 740733.87 1147304.765 4832.625
750147.263 1139709.808 749770.853 1141458.375 1817.106
749770.853 1141458.375 748153.918 1143823.373 2883.568
748153.918 1143823.373 745315.268 1145776.167 3487.511
751521.51 1138926.823 750147.263 1139709.808 1611.751
745315.268 1145776.167 745072.488 1145449.717 408.572
751367.783 1141962.231 749770.853 1141458.375 1679.237
745072.488 1145449.717 744313.649 1150751.872 5441.874
741040.689 1144355.808 737478.472 1144788.856 3773.475
741040.689 1144355.808 740298.406 1142137.412 2401.083
742291.91 1141207.872 743239.352 1140787.128 1283.645
740298.406 1142137.412 742291.91 1141207.872 2242.34
755898.035 1157074.268 753349.651 1150770.435 7795.671
753111.628 1148630.276 751213.06 1144591.147 5294.014
753140.655 1149909.739 753111.628 1148630.276 1290.887
753349.651 1150770.435 753140.655 1149909.739 914.037
751213.06 1144591.147 752319.096 1141999.553 2936.598
752319.096 1141999.553 755816.685 1138344.183 6057.917
750147.263 1139709.808 749916.192 1139849.101 269.808
749916.192 1139849.101 744459.186 1141537.608 5896.043
747891.077 1147900.027 745315.268 1145776.167 3482.572
746306.108 1136252.77 743239.352 1140787.128 6238.094
744459.186 1141537.608 745072.488 1145449.717 4536.942
743239.352 1140787.128 744459.186 1141537.608 1476.178
745178.185 1162995.863 743294.548 1161403.825 2616.649
743294.548 1161403.825 737727.068 1156983.215 8095.285
745898.533 1159764.629 745391.928 1159906.795 526.175
745391.928 1159906.795 743294.548 1161403.825 2605.024
759137.971 1193483.543 758391.7 1192490.877 1242.025
752317.476 1194053.571 751474.536 1194093.491 843.885
747951.74 1194320.741 744397.372 1192195.766 4256.08
751474.536 1194093.491 748609.574 1194705.225 2985.792
748609.574 1194705.225 748212.789 1194611.024 407.814
748212.789 1194611.024 747951.74 1194320.741 390.398
758391.7 1192490.877 757806.21 1192347.186 636.259
757806.21 1192347.186 756360.508 1192361.895 1467.348
756360.508 1192361.895 752317.476 1194053.571 4564.339
744397.372 1192195.766 743679.909 1192193.776 717.465
743679.909 1192193.776 740341.85 1192295.235 3378.921
740341.85 1192295.235 739883.948 1192180.393 472.084
748303.458 1194982.976 747714.246 1201131.613 6671.978
743679.909 1192193.776 739640.588 1188153.619 6081.415
746071.765 1198997.747 744923.677 1198199.682 1432.111
740974.941 1194604.614 741507.237 1193223.433 2104.725
744923.677 1198199.682 741611.486 1196237.395 4028.195
741611.486 1196237.395 740974.941 1194604.614 1853.623
741507.237 1193223.433 740341.85 1192295.235 1506.076
744923.677 1198199.682 744565.265 1197617.442 683.713
744565.265 1197617.442 741507.237 1193223.433 5912.319
745865.907 1182559.5 741145.818 1183274.508 5096.991
741443.942 1179541.935 740806.732 1178897.591 906.79
741070.303 1183153.139 741443.942 1179541.935 3796.468
741145.818 1183274.508 741070.303 1183153.139 142.943
740806.732 1178897.591 738774.615 1177960.056 2588.128
752317.476 1194053.571 752496.467 1192491.916 1670.294
752496.467 1192491.916 751719.58 1192168.686 888.992
743647.145 1178430.641 741443.942 1179541.935 2509.556
740808.062 1186971.87 741145.818 1183274.508 4127.996
748609.574 1194705.225 746762.235 1187311.711 7831.121
746762.235 1187311.711 745917.834 1182535.399 4955.634
748322.552 1187140.868 746762.235 1187311.711 1571.964
746762.235 1187311.711 744397.372 1192195.766 5918.982
747787.391 1201500.754 747714.246 1201131.613 376.319
747714.246 1201131.613 746071.765 1198997.747 3283.122
