-652788.91	-1048069.96	-653801.06	-1046947.06	18.3097
-642027.43	-1036100.23	-641536.53	-1036240.3	10.23
-691713.46	-1050986.78	-692138.97	-1053501.65	29.5367
-714955.33	-1050127.92	-713785.282	-1051216.456	25.2222
-654291.117	-1037485.592	-652600.61	-1037242.8	22.68
-719811.36	-993031.51	-726528.96	-994833.11	122.349
-772290.594	-972053.928	-773077.46	-973270.523	17.3769
-740406.404	-1048873.624	-741046.815	-1048810.985	13.3135
-693463.932	-1026383.908	-695271.118	-1026511.729	22.053
-735825.19	-1046142.27	-734745.64	-1045801.2	22.7888
-717159.18	-1080163.72	-716793.53	-1080685.37	7.9151
-738223.133	-1026283.648	-737151.093	-1027403.432	17.6787
-718581.56	-1070656.91	-717029.302	-1073941.21	65.7459
-814934.646	-1044042.706	-814270.804	-1042305.748	32.0138
-805521.1	-990411.345	-807218.882	-991570.862	27.6175
-776977.4	-994336.9	-775685.57	-995993.75	27.8761
-778671.883	-1022544.298	-778800.86	-1022489.66	1.5657
-700948.227	-1010726.782	-701009.116	-1011040.206	6.4085
-727819.46	-1073856.16	-727946.954	-1073950.328	3.8811
-797092.49	-1041981.24	-797715.38	-1042168.53	7.4164
-648218.514	-1058462.339	-648176.324	-1058521.286	1.4753
-690459.05	-1018887.38	-691880.813	-1019898.25	24.8948
-740022.484	-1032690.58	-740013.875	-1032677.758	0.2035
-832441.61	-1024564.49	-832638.577	-1024569.831	2.1893
-854740.22	-1011317.25	-854546.74	-1011568.45	6.3744
-781686.39	-976700.47	-781209.79	-976036.71	17.8276
-710188.14	-1048859.05	-710182.35	-1049300.4	8.8362
-724372.57	-1065211.67	-721564.055	-1069982.225	46.474
-777798.65	-971854.93	-775193.89	-971812.77	34.0163
-685944.85	-993645.62	-685788.91	-993690.74	3.2486
-807997.3	-1023995.28	-805933.271	-1023474.187	25.7683
-832911.048	-1027494.357	-834807.219	-1026606.637	24.6153
-749006.06	-998903.22	-749612.02	-998037.06	15.4343
-794276.65	-1021389.39	-794397.695	-1023702.711	36.6636
-730521.401	-1057413.653	-730531.813	-1057439.07	0.3489
-675298.665	-1071534.53	-675198.195	-1071371.947	4.0866
-763002.36	-1036772.169	-762993.042	-1036759.664	0.3635
-644757.665	-1038531.886	-644892.875	-1038839.148	3.7352
-722367.371	-1006034.439	-721659.61	-1005327.96	12.8483
-770807.14	-981413.88	-769283.265	-983580.511	57.4397
-740017.87	-1023680.65	-741582.743	-1023354.686	25.3403
-852196.714	-1010420.746	-852230.78	-1010352.22	4.3586
-794666.078	-986619.372	-795341.173	-986115.417	9.9977
-678205.782	-991822.832	-678506.4	-991606.16	10.2555
-746181.747	-1054149.451	-746077.791	-1054052.872	2.9163
-693104.317	-1069194.366	-694188.084	-1070765.684	21.8534
-652497.992	-1066015.383	-652274.886	-1066104.592	2.6825
-642805.577	-1092189.703	-642864.698	-1091196.524	11.3692
-757897.741	-971877.005	-758207.97	-971824.14	4.7495
-661199.007	-1036333.514	-658843.558	-1036421.033	27.4159
-729778.3	-987713.52	-728916.517	-986860.571	28.2507
-682729.164	-996505.443	-684556.785	-996046.574	51.3296
-778111.46	-1076900.66	-779507.38	-1077682.8	19.527
-806683.103	-1070750.001	-804883.477	-1069352.662	35.1999
-680184.437	-1024783.66	-684152.15	-1027257.2	60.3087
-705497.782	-1055305.569	-704681.19	-1057271.49	25.3713
-765648.86	-1014631.0	-764160.43	-1016431.93	30.2029
-765437.161	-1051460.769	-767592.88	-1049843.99	56.7853
-741695.67	-1043261.92	-741854.177	-1043506.321	5.8535
-648105.59	-1042943.23	-649026.99	-1042930.417	10.6365
-646328.303	-1042747.946	-648105.59	-1042943.23	20.3415
-678590.879	-1024845.262	-675523.865	-1025031.442	42.5707
